,user_id,result
952,953,"[893018, 859075, 849843, 995242, 1029743]"
953,954,"[951590, 1044078, 1065593, 844179, 908531]"
954,955,"[1038217, 844179, 5568378, 909894, 1029743]"
955,956,"[1070820, 899624, 866227, 844179, 849843]"
956,957,"[826249, 866227, 909894, 1068719, 923746]"
957,958,"[1029743, 1068719, 1126899, 1080414, 950824]"
958,959,"[951590, 826249, 995242, 883404, 1133018]"
959,960,"[1098066, 840361, 1126899, 1058997, 1070820]"
960,961,"[1070820, 916122, 1085604, 862349, 5569471]"
961,962,"[995242, 987562, 893018, 1136257, 1002558]"
962,963,"[1098066, 826249, 995242, 1004906, 840361]"
963,964,"[9526410, 859075, 1098066, 826249, 844165]"
964,965,"[1080414, 1085604, 844179, 5568378, 8090521]"
965,966,"[1065593, 1044078, 859075, 951590, 844179]"
966,967,"[1133018, 1044078, 1096036, 1038217, 1081853]"
967,968,"[908531, 859075, 995242, 883404, 916122]"
968,969,"[1029743, 5569230, 877447, 860975, 5569845]"
969,970,"[5568378, 866227, 15926844, 903745, 1128539]"
970,971,"[908531, 5568378, 826249, 1065593, 1133018]"
971,972,"[1044078, 1098066, 826249, 908531, 951590]"
972,973,"[859075, 918335, 1081853, 1076056, 9523079]"
973,974,"[1080414, 5569230, 826249, 1085604, 844179]"
974,975,"[1044078, 916122, 5569471, 873627, 892531]"
975,976,"[5569230, 1126899, 1058997, 1068719, 1053690]"
976,977,"[826249, 1070820, 862349, 883404, 1068719]"
977,978,"[916122, 1106523, 951590, 862349, 1133018]"
978,979,"[909894, 995242, 1029743, 1133018, 1106523]"
979,980,"[1106523, 938700, 826249, 1098066, 923746]"
980,981,"[5569230, 951590, 849843, 995242, 1029743]"
981,982,"[951590, 826249, 1065593, 859075, 840361]"
982,983,"[883404, 5568378, 938700, 859075, 5569230]"
983,984,"[995242, 1133018, 1058997, 1096036, 5569471]"
984,985,"[1053690, 951590, 859075, 1098066, 995242]"
985,986,"[826249, 1098066, 908531, 883404, 1029743]"
986,987,"[826249, 1098066, 1070820, 859075, 1085604]"
987,988,"[1070820, 908531, 1085604, 1096036, 833025]"
988,989,"[1098066, 893018, 909894, 859075, 908531]"
989,990,"[1070820, 1065593, 1096036, 849843, 908531]"
990,991,"[951590, 849843, 1070820, 844179, 908531]"
991,992,"[1106523, 1070820, 1044078, 844179, 908531]"
992,993,"[1080414, 938700, 908531, 951590, 833025]"
993,994,"[844179, 8090521, 849843, 995242, 893018]"
994,995,"[908531, 909894, 1029743, 910032, 898212]"
995,996,"[9526410, 826249, 899624, 883404, 1133018]"
996,997,"[1070820, 8090521, 965766, 849843, 833025]"
997,998,"[1098066, 8090521, 1133018, 5568378, 826249]"
998,999,"[5569230, 883404, 1092026, 849843, 1029743]"
999,1000,"[1133018, 995242, 862349, 1068719, 9913338]"
1000,1001,"[859075, 866227, 1096036, 995242, 893018]"
1001,1002,"[1004906, 840361, 5569471, 995242, 1038217]"
1002,1003,"[5569230, 1053690, 826249, 909894, 1070820]"
1003,1004,"[1029743, 859075, 995242, 826249, 1098066]"
1004,1005,"[883404, 844179, 8090537, 1004906, 1096036]"
1005,1006,"[923746, 859075, 840361, 1070820, 844165]"
1006,1007,"[1080414, 908531, 1065593, 883404, 1133018]"
1007,1008,"[908531, 916122, 1106523, 1070820, 862349]"
1008,1009,"[5569230, 916122, 951590, 1004906, 1065593]"
1009,1010,"[1053690, 883404, 1070820, 999971, 1071939]"
1010,1011,"[826249, 1053690, 883404, 1070820, 1126899]"
1011,1012,"[859075, 1080414, 923746, 1070820, 849843]"
1012,1013,"[951590, 1106523, 844179, 995242, 923746]"
1013,1014,"[9526410, 1098066, 826249, 844179, 1133018]"
1014,1015,"[909894, 862349, 995242, 1004906, 840361]"
1015,1016,"[916122, 1058997, 1004906, 1126899, 5569471]"
1016,1017,"[859075, 844179, 951590, 1065593, 995242]"
1017,1018,"[1080414, 951590, 995242, 1053690, 5569230]"
1018,1019,"[5569230, 1106523, 883404, 849843, 951590]"
1019,1020,"[826249, 1098066, 844179, 1070820, 965766]"
1020,1021,"[1065593, 5568378, 1070820, 938700, 849843]"
1021,1022,"[1133018, 883404, 1106523, 1029743, 995242]"
1022,1023,"[5568729, 837339, 1106390, 931726, 1053282]"
1023,1024,"[1080414, 1133018, 1098066, 1044078, 826249]"
1024,1025,"[1080414, 908531, 5568378, 1085604, 883404]"
1025,1026,"[1004906, 826249, 951590, 8090521, 1092026]"
1026,1027,"[840361, 899624, 1133018, 849843, 8090532]"
1027,1028,"[908531, 5569230, 1098066, 859075, 951590]"
1028,1029,"[1126899, 1098066, 826249, 916122, 1058997]"
1029,1030,"[908531, 951590, 995242, 1070820, 923746]"
1030,1031,"[883404, 1098066, 1133018, 826249, 1096036]"
1031,1032,"[1098066, 908531, 1044078, 1065593, 826249]"
1032,1033,"[1004906, 995242, 916122, 923746, 833025]"
1033,1034,"[849843, 1133018, 1058997, 840361, 1126899]"
1034,1035,"[1098066, 826249, 1096036, 908531, 1065593]"
1035,1036,"[923746, 1106523, 9526410, 844165, 935546]"
1036,1037,"[849843, 1070820, 1106523, 1098066, 908531]"
1037,1038,"[1098066, 866227, 1085604, 999971, 1106523]"
1038,1039,"[951590, 5569230, 1029743, 5568378, 5569471]"
1039,1040,"[826249, 10344585, 1126899, 8090532, 5569471]"
1040,1041,"[1080414, 1098066, 859075, 1133018, 1038217]"
1041,1042,"[1098066, 866227, 995242, 987562, 916122]"
1042,1043,"[951590, 1004906, 1085604, 1065593, 1096036]"
1043,1044,"[1085604, 1133018, 995242, 1092026, 893018]"
1044,1045,"[826249, 840361, 1098066, 859075, 1065593]"
1045,1046,"[844179, 840361, 1058997, 1126899, 962229]"
1046,1047,"[866227, 1098066, 826249, 1044078, 1133018]"
1047,1048,"[840361, 9526410, 5569471, 1058997, 5569374]"
1048,1049,"[826249, 844179, 849843, 1029743, 938700]"
1049,1050,"[951590, 9526410, 1053690, 1044078, 840361]"
1050,1051,"[908531, 1065593, 5569230, 1098066, 826249]"
1051,1052,"[883404, 1029743, 1133018, 951590, 5568378]"
1052,1053,"[1065593, 9571047, 1003600, 1076056, 1022003]"
1053,1054,"[951590, 916122, 840361, 862349, 1029743]"
1054,1055,"[908531, 826249, 1004906, 1029743, 995242]"
1055,1056,"[1106523, 951590, 1133018, 1095100, 873203]"
1056,1057,"[1065593, 1124100, 1058997, 892531, 897120]"
1057,1058,"[9526410, 909894, 1092026, 5568378, 844165]"
1058,1059,"[5569471, 5569230, 951590, 1044078, 916122]"
1059,1060,"[5569230, 951590, 916122, 826249, 1098066]"
1060,1061,"[826249, 951590, 5569230, 1098066, 844165]"
1061,1062,"[826249, 951590, 9526410, 1098066, 962229]"
1062,1063,"[859075, 5568378, 1092026, 844179, 909894]"
1063,1064,"[840361, 5568378, 859075, 883404, 916122]"
1064,1065,"[859075, 5569230, 951590, 5568378, 1004906]"
1065,1066,"[1080414, 951590, 9526410, 995242, 5569230]"
1066,1067,"[826249, 859075, 1004906, 883404, 849843]"
1067,1068,"[5568378, 8090537, 1068719, 1065593, 844165]"
1068,1069,"[995242, 908531, 849843, 1029743, 923746]"
1069,1070,"[1029743, 849843, 5568378, 1044078, 9526410]"
1070,1071,"[1080414, 1085604, 995242, 1133018, 1051069]"
1071,1072,"[908531, 1133018, 883404, 1044078, 844179]"
1072,1073,"[5569230, 995242, 916122, 1058997, 1126899]"
1073,1074,"[5569230, 859075, 910032, 995242, 1058997]"
1074,1075,"[844179, 5568378, 1106523, 1029743, 844165]"
1075,1076,"[844179, 1106523, 8090521, 5568378, 916122]"
1076,1077,"[951590, 840361, 923746, 1029743, 995242]"
1077,1078,"[1126899, 1133018, 849843, 866227, 1106523]"
1078,1079,"[1133018, 1106523, 866227, 8090537, 938700]"
1079,1080,"[883404, 995242, 938700, 844165, 923746]"
1080,1081,"[8090521, 995242, 951590, 1133018, 5569230]"
1081,1082,"[908531, 938700, 999971, 1065593, 1092026]"
1082,1083,"[826249, 1133018, 1106523, 1029743, 1044078]"
1083,1084,"[909894, 844179, 1133018, 879755, 951590]"
1084,1085,"[826249, 1098066, 908531, 859075, 1106523]"
1085,1086,"[844179, 1133018, 923746, 995242, 962229]"
1086,1087,"[5569230, 826249, 899624, 1085604, 1071939]"
1087,1088,"[1068719, 844165, 1080414, 910032, 1106523]"
1088,1089,"[1098066, 826249, 916122, 849843, 883404]"
1089,1090,"[1065593, 1096036, 908531, 1085604, 5569230]"
1090,1091,"[1029743, 908531, 1098066, 899624, 1038217]"
1091,1092,"[859075, 883404, 999971, 833025, 962229]"
1092,1093,"[826249, 995242, 1092026, 840361, 1029743]"
1093,1094,"[1098066, 9526410, 1085604, 8090521, 908531]"
1094,1095,"[1065593, 951590, 844179, 1044078, 883404]"
1095,1096,"[862349, 1106523, 923746, 995242, 1029743]"
1096,1097,"[1106523, 923746, 5569230, 916122, 995230]"
1097,1098,"[1065593, 849843, 1070820, 908531, 928754]"
1098,1099,"[8090521, 1133018, 8090537, 1106523, 9526410]"
1099,1100,"[844179, 908531, 1065593, 916122, 1070820]"
1100,1101,"[923746, 826249, 840361, 916122, 1070820]"
1101,1102,"[965766, 1068719, 995242, 910032, 1029743]"
1102,1103,"[1126899, 5569230, 1029743, 1058997, 866227]"
1103,1104,"[9526410, 995242, 993466, 6391381, 1076881]"
1104,1105,"[1096036, 1070820, 866227, 962229, 908531]"
1105,1106,"[5569230, 826249, 1098066, 908531, 840361]"
1106,1107,"[1058997, 965766, 999971, 847789, 1082172]"
1107,1108,"[1004906, 1070820, 951590, 826249, 840361]"
1108,1109,"[859075, 995242, 899624, 862349, 1065593]"
1109,1110,"[859075, 1070820, 908531, 844179, 1044078]"
1110,1111,"[844179, 1044078, 5569230, 9526410, 1038217]"
1111,1112,"[862349, 995242, 987562, 1002558, 950824]"
1112,1113,"[1126899, 995242, 840361, 1133018, 1058997]"
1113,1114,"[8090521, 826249, 859075, 1098066, 883404]"
1114,1115,"[844179, 995242, 840361, 5569471, 1004906]"
1115,1116,"[1085604, 1098066, 909894, 8090521, 826249]"
1116,1117,"[1080414, 859075, 951590, 1029743, 1085604]"
1117,1118,"[883404, 951590, 1133018, 1029743, 1106523]"
1118,1119,"[5568378, 8090521, 1065593, 995242, 916122]"
1119,1120,"[1098066, 826249, 909894, 999971, 1133018]"
1120,1121,"[9526410, 5568378, 5569230, 1070820, 862349]"
1121,1122,"[849843, 862349, 995242, 909894, 938700]"
1122,1123,"[5568378, 1098066, 866227, 862349, 1126899]"
1123,1124,"[9526410, 826249, 908531, 1053690, 8090521]"
1124,1125,"[1080414, 866227, 1068719, 1133018, 862349]"
1125,1126,"[1098066, 844179, 859075, 1126899, 909894]"
1126,1127,"[5569230, 908531, 1098066, 951590, 938700]"
1127,1128,"[1098066, 859075, 9526410, 844179, 833025]"
1128,1129,"[840361, 1053690, 1004906, 866227, 1126899]"
1129,1130,"[5568378, 909894, 1098066, 1044078, 987562]"
1130,1131,"[938700, 826249, 1053690, 1038217, 908531]"
1131,1132,"[908531, 826249, 5568378, 909894, 1004906]"
1132,1133,"[1092026, 1058997, 995242, 1106523, 1029743]"
1133,1134,"[862349, 1004906, 1070820, 1106523, 1051323]"
1134,1135,"[9526410, 1029743, 995242, 1092026, 1098066]"
1135,1136,"[826249, 1098066, 859075, 5568378, 951590]"
1136,1137,"[826249, 1065593, 909894, 862349, 840361]"
1137,1138,"[826249, 883404, 1098066, 849843, 1106523]"
1138,1139,"[862349, 1057377, 1055863, 898212, 897954]"
1139,1140,"[1085604, 995242, 916122, 1029743, 965766]"
1140,1141,"[1085604, 9526410, 908531, 1065593, 844179]"
1141,1142,"[826249, 1065593, 995242, 916122, 965766]"
1142,1143,"[849843, 1065593, 908531, 859075, 962229]"
1143,1144,"[1065593, 844179, 1004906, 951590, 5569230]"
1144,1145,"[5568378, 883404, 1098066, 1068719, 833025]"
1145,1146,"[995242, 951590, 883404, 866227, 1029743]"
1146,1147,"[1080414, 1098066, 951590, 1085604, 1133018]"
1147,1148,"[840361, 849843, 1106523, 883404, 1038746]"
1148,1149,"[1065593, 1085604, 859075, 1098066, 909894]"
1149,1150,"[1098066, 849843, 1004906, 1029743, 1106523]"
1150,1151,"[849843, 833025, 826249, 923746, 951590]"
1151,1152,"[1080414, 951590, 859075, 995242, 5568378]"
1152,1153,"[1098066, 962229, 883404, 840361, 1096036]"
1153,1154,"[1080414, 826249, 859075, 908531, 1085604]"
1154,1155,"[908531, 840361, 1133018, 859075, 1106523]"
1155,1156,"[1098066, 826249, 866227, 15926886, 1018007]"
1156,1157,"[916122, 883404, 965766, 951590, 1044078]"
1157,1158,"[8090521, 1096036, 1065593, 1133018, 862349]"
1158,1159,"[1080414, 1068719, 8090532, 10344585, 1076056]"
1159,1160,"[5568378, 1004906, 1068719, 5592931, 859075]"
1160,1161,"[862349, 1070820, 1058997, 1133018, 1038217]"
1161,1162,"[840361, 1068719, 9526410, 908531, 995242]"
1162,1163,"[951590, 938700, 883404, 840361, 1098066]"
1163,1164,"[1070820, 862349, 1029743, 1095100, 987724]"
1164,1165,"[5569230, 859075, 1065593, 5568378, 883404]"
1165,1166,"[1080414, 1029743, 923746, 859075, 866227]"
1166,1167,"[1098066, 883404, 1058997, 862349, 1070820]"
1167,1168,"[1044078, 923746, 951590, 844179, 883404]"
1168,1169,"[938700, 826249, 859075, 1098066, 9526410]"
1169,1170,"[1065593, 5569230, 908531, 1096036, 826249]"
1170,1171,"[1029743, 995242, 1096036, 999971, 893018]"
1171,1172,"[1133018, 883404, 1106523, 995242, 908531]"
1172,1173,"[1070820, 826249, 1058997, 5569230, 1029743]"
1173,1174,"[1068719, 9526410, 859075, 1004906, 883404]"
1174,1175,"[1068719, 880377, 1079987, 826144, 907099]"
1175,1176,"[1096036, 1065593, 951590, 1004906, 908531]"
1176,1177,"[844179, 859075, 5569230, 5568378, 844165]"
1177,1178,"[840361, 995242, 1004906, 1044078, 1029743]"
1178,1179,"[859075, 826249, 995242, 1098066, 908531]"
1179,1180,"[840361, 1044078, 859075, 923746, 1029743]"
1180,1181,"[826249, 908531, 938700, 1068719, 849843]"
1181,1182,"[840361, 1004906, 999971, 1106523, 1038217]"
1182,1183,"[951590, 923746, 1098066, 1004906, 908531]"
1183,1184,"[951590, 883404, 866227, 995242, 1106523]"
1184,1185,"[1106523, 1133018, 987562, 1038217, 1095100]"
1185,1186,"[1070820, 1126899, 5569471, 848631, 891279]"
1186,1187,"[1080414, 1098066, 826249, 951590, 1133018]"
1187,1188,"[883404, 1133018, 1092026, 995242, 5592931]"
1188,1189,"[1106523, 5569230, 1053690, 866227, 5568378]"
1189,1190,"[8090521, 995242, 883404, 1029743, 5568378]"
1190,1191,"[5569230, 951590, 995242, 916122, 8090521]"
1191,1192,"[9526410, 1098066, 849843, 9934800, 1133018]"
1192,1193,"[1053690, 8090521, 1098066, 5569230, 883404]"
1193,1194,"[849843, 826249, 1106523, 1080414, 1065593]"
1194,1195,"[859075, 1053690, 995242, 8090521, 1085604]"
1195,1196,"[1070820, 826249, 8090537, 9526410, 965766]"
1196,1197,"[5568378, 8090521, 951590, 9526410, 1029743]"
1197,1198,"[1053690, 1058997, 883404, 5568378, 1071939]"
1198,1199,"[5569230, 859075, 883404, 1044078, 866227]"
1199,1200,"[951590, 826249, 908531, 1133018, 916122]"
1200,1201,"[1080414, 1053690, 1065593, 995242, 1098066]"
1201,1202,"[1070820, 908531, 923746, 995242, 916122]"
1202,1203,"[1044078, 951590, 1106523, 840361, 916122]"
1203,1204,"[1053690, 826249, 1098066, 908531, 1085604]"
1204,1205,"[1098066, 8090521, 1096036, 883404, 893018]"
1205,1206,"[866227, 5568378, 883404, 910032, 859075]"
1206,1207,"[1065593, 908531, 1068719, 1092026, 883404]"
1207,1208,"[844179, 916122, 962229, 883404, 840361]"
1208,1209,"[908531, 1098066, 1065593, 826249, 1070820]"
1209,1210,"[908531, 1070820, 862349, 883404, 892920]"
1210,1211,"[1098066, 1070820, 862349, 9935616, 993466]"
1211,1212,"[1029743, 883404, 893018, 8090537, 899624]"
1212,1213,"[859075, 1133018, 1058997, 1004906, 1068719]"
1213,1214,"[1065593, 859075, 1096036, 866227, 849843]"
1214,1215,"[908531, 1065593, 1070820, 826249, 1096036]"
1215,1216,"[1080414, 908531, 1098066, 826249, 883404]"
1216,1217,"[8090521, 1068719, 938700, 1004906, 916122]"
1217,1218,"[826249, 840361, 5568378, 1098066, 1070820]"
1218,1219,"[910032, 909894, 1098066, 859075, 826249]"
1219,1220,"[1004906, 826249, 1085604, 1065593, 1133018]"
1220,1221,"[923746, 995242, 1098066, 938700, 883404]"
1221,1222,"[826249, 1098066, 5569230, 859075, 908531]"
1222,1223,"[5569230, 1053690, 1092026, 1133018, 883404]"
1223,1224,"[859075, 923746, 1004906, 862349, 1065593]"
1224,1225,"[916122, 1133018, 1106523, 883404, 1038217]"
1225,1226,"[1106523, 859075, 951590, 826249, 1070820]"
1226,1227,"[951590, 1044078, 908531, 1096036, 1085604]"
1227,1228,"[866227, 859075, 1085604, 909894, 840361]"
1228,1229,"[9526410, 1070820, 844179, 916122, 5569471]"
1229,1230,"[908531, 826249, 1098066, 859075, 1096036]"
1230,1231,"[909894, 840361, 849843, 995242, 928754]"
1231,1232,"[1133018, 866227, 1085604, 844165, 8090521]"
1232,1233,"[899624, 883404, 1133018, 1106523, 826249]"
1233,1234,"[5568378, 862349, 995242, 844179, 1127716]"
1234,1235,"[908531, 1098066, 844179, 1044078, 849843]"
1235,1236,"[1106523, 1098066, 826249, 1133018, 5569230]"
1236,1237,"[951590, 923746, 1096036, 844179, 1004906]"
1237,1238,"[1098066, 5569230, 908531, 916122, 8090537]"
1238,1239,"[908531, 1098066, 826249, 1106523, 8090521]"
1239,1240,"[840361, 1070820, 5568378, 916122, 862349]"
1240,1241,"[1053690, 909894, 883404, 1065593, 962229]"
1241,1242,"[1092026, 826249, 1098066, 1004906, 844179]"
1242,1243,"[1070820, 1004906, 859075, 1098066, 908531]"
1243,1244,"[826249, 1053690, 844179, 862349, 995242]"
1244,1245,"[883404, 951590, 1133018, 995242, 1068719]"
1245,1246,"[859075, 908531, 9526410, 1126899, 962229]"
1246,1247,"[826249, 1098066, 951590, 1126899, 995242]"
1247,1248,"[866227, 951590, 1106523, 844179, 1044078]"
1248,1249,"[826249, 951590, 1004906, 916122, 883404]"
1249,1250,"[951590, 1070820, 908531, 1096036, 1044078]"
1250,1251,"[951590, 1098066, 826249, 1133018, 908531]"
1251,1252,"[862349, 923746, 916122, 1004906, 1045515]"
1252,1253,"[1065593, 1070820, 1098066, 826249, 1053690]"
1253,1254,"[1096036, 908531, 1065593, 1004906, 826249]"
1254,1255,"[1133018, 908531, 883404, 1098066, 1106523]"
1255,1256,"[866227, 1004906, 899624, 900185, 907631]"
1256,1257,"[1126899, 1111786, 981240, 1106271, 999090]"
1257,1258,"[1133018, 987562, 5569471, 1058997, 844179]"
1258,1259,"[826249, 1044078, 1058997, 883404, 962229]"
1259,1260,"[866227, 1044078, 840361, 1058997, 1071939]"
1260,1261,"[826249, 866227, 909894, 883404, 1013770]"
1261,1262,"[5569230, 883404, 1133018, 1106523, 8090521]"
1262,1263,"[826249, 1098066, 995242, 923746, 1029743]"
1263,1264,"[938700, 995242, 1098066, 826249, 1058997]"
1264,1265,"[951590, 5568378, 908531, 1133018, 1098066]"
1265,1266,"[1080414, 859075, 866227, 1133018, 9526410]"
1266,1267,"[916122, 862349, 1110142, 1081189, 861272]"
1267,1268,"[859075, 5569230, 1070820, 826249, 840361]"
1268,1269,"[908531, 1068719, 9526410, 1106523, 883404]"
1269,1270,"[5569230, 1133018, 1065593, 1044078, 1106523]"
1270,1271,"[859075, 1098066, 951590, 9526410, 840361]"
1271,1272,"[826249, 1098066, 987562, 916122, 1004906]"
1272,1273,"[923746, 5569230, 5569471, 840361, 1070820]"
1273,1274,"[5568378, 1098066, 908531, 883404, 995242]"
1274,1275,"[1004906, 1070820, 1126899, 1058997, 1133018]"
1275,1276,"[1098066, 826249, 962229, 1068719, 1053690]"
1276,1277,"[8090521, 1098066, 1133018, 1085604, 883404]"
1277,1278,"[883404, 826249, 962229, 1106523, 1098066]"
1278,1279,"[965766, 1004906, 840361, 5592931, 951590]"
1279,1280,"[1070820, 1065593, 908531, 1004906, 916122]"
1280,1281,"[1133018, 1098066, 1004906, 1080414, 5592931]"
1281,1282,"[909894, 8090521, 1133018, 1068719, 1106523]"
1282,1283,"[849843, 1044078, 1133018, 1071939, 987724]"
1283,1284,"[9526410, 938700, 5569230, 1096036, 1053690]"
1284,1285,"[826249, 909894, 1053690, 908531, 5569230]"
1285,1286,"[1085604, 1098066, 1029743, 923746, 995242]"
1286,1287,"[951590, 826249, 965766, 1133018, 866227]"
1287,1288,"[951590, 883404, 849843, 923746, 862349]"
1288,1289,"[5569230, 866227, 1085604, 1029743, 883404]"
1289,1290,"[844165, 859075, 1133018, 938700, 987562]"
1290,1291,"[1080414, 962229, 1098066, 826249, 1106523]"
1291,1292,"[844179, 916122, 1065593, 951590, 908531]"
1292,1293,"[826249, 1106523, 844179, 1133018, 1004906]"
1293,1294,"[1098066, 826249, 1126899, 1058997, 849843]"
1294,1295,"[859075, 909894, 9526410, 8090521, 995242]"
1295,1296,"[826249, 951590, 8090537, 995242, 1029743]"
1296,1297,"[951590, 883404, 1106523, 1058997, 1126899]"
1297,1298,"[908531, 826249, 1004906, 883404, 840361]"
1298,1299,"[840361, 1070820, 1098066, 1133018, 883404]"
1299,1300,"[840361, 923746, 1070820, 1053690, 909894]"
1300,1301,"[5569471, 1126899, 1106523, 1058997, 1133018]"
1301,1302,"[1098066, 1058997, 995242, 1029743, 1097458]"
1302,1303,"[1080414, 951590, 840361, 849843, 879755]"
1303,1304,"[951590, 1106523, 1133018, 1029743, 923746]"
1304,1305,"[5569230, 995242, 826249, 883404, 893018]"
1305,1306,"[1098066, 910032, 1085604, 859075, 951590]"
1306,1307,"[1053690, 923746, 5569230, 1058997, 866227]"
1307,1308,"[951590, 1133018, 1106523, 1098066, 908531]"
1308,1309,"[1070820, 1004906, 1096036, 5569230, 862349]"
1309,1310,"[8090521, 840361, 1133018, 995242, 883404]"
1310,1311,"[9526410, 826249, 899624, 1092026, 1133018]"
1311,1312,"[1098066, 859075, 826249, 5568378, 840361]"
1312,1313,"[908531, 883404, 909894, 1096036, 1029743]"
1313,1314,"[1098066, 1029743, 826249, 938700, 916122]"
1314,1315,"[1058997, 5568378, 8090521, 916122, 840361]"
1315,1316,"[5568378, 844179, 1044078, 1070820, 962229]"
1316,1317,"[826249, 883404, 5569230, 5568378, 995242]"
1317,1318,"[1003600, 925862, 1081189, 945805, 1055503]"
1318,1319,"[866227, 844179, 5569230, 923746, 908531]"
1319,1320,"[859075, 1070820, 916122, 844179, 951590]"
1320,1321,"[951590, 883404, 1133018, 908531, 1092026]"
1321,1322,"[5569230, 840361, 1133018, 883404, 826249]"
1322,1323,"[916122, 1065593, 1106523, 1085604, 8090521]"
1323,1324,"[859075, 5568378, 844179, 8090521, 1065593]"
1324,1325,"[1098066, 1004906, 826249, 1071939, 1038217]"
1325,1326,"[826249, 883404, 5568378, 1098066, 995242]"
1326,1327,"[5569230, 883404, 1133018, 916122, 1110142]"
1327,1328,"[859075, 951590, 844165, 995242, 923746]"
1328,1329,"[951590, 844179, 862349, 908531, 962229]"
1329,1330,"[1080414, 826249, 1053690, 1098066, 951590]"
1330,1331,"[908531, 866227, 826249, 844165, 1106523]"
1331,1332,"[995242, 1096036, 923746, 1095374, 1003600]"
1332,1333,"[908531, 951590, 1096036, 1126899, 843756]"
1333,1334,"[1085604, 883404, 866227, 1096036, 879755]"
1334,1335,"[862349, 5569471, 995242, 987562, 1095100]"
1335,1336,"[859075, 938700, 1098066, 826249, 995242]"
1336,1337,"[1080414, 826249, 1053690, 840361, 5569230]"
1337,1338,"[1038217, 1133018, 1106523, 1044078, 833025]"
1338,1339,"[833025, 1068719, 1065593, 951590, 1070820]"
1339,1340,"[916122, 849843, 862349, 1058997, 866227]"
1340,1341,"[1058997, 1044078, 1133018, 826249, 1098066]"
1341,1342,"[1065593, 844179, 833025, 859075, 1070820]"
1342,1343,"[866227, 1085604, 879755, 5569845, 860528]"
1343,1344,"[995242, 844179, 1029743, 1096036, 893018]"
1344,1345,"[826249, 5569230, 1098066, 883404, 951590]"
1345,1346,"[951590, 826249, 1098066, 908531, 883404]"
1346,1347,"[859075, 849843, 844179, 826249, 995242]"
1347,1348,"[844179, 916122, 1098066, 908531, 5569230]"
1348,1349,"[9526410, 899624, 951590, 859075, 5592931]"
1349,1350,"[5568378, 909894, 965766, 5592931, 1004906]"
1350,1351,"[909894, 1098066, 908531, 1044078, 1133018]"
1351,1352,"[844179, 840361, 916122, 1004906, 965766]"
1352,1353,"[8090521, 859075, 1085604, 1098066, 899624]"
1353,1354,"[9526410, 1098066, 951590, 909894, 1065593]"
1354,1355,"[1096036, 844165, 908531, 1044078, 999971]"
1355,1356,"[1070820, 5569230, 883404, 862349, 1071939]"
1356,1357,"[1070820, 923746, 862349, 909894, 1110142]"
1357,1358,"[1080414, 5568378, 1053690, 1068719, 5569230]"
1358,1359,"[1070820, 995242, 916122, 844179, 849843]"
1359,1360,"[1133018, 1065593, 9571047, 1123792, 9913338]"
1360,1361,"[826249, 951590, 1044078, 1098066, 1038217]"
1361,1362,"[1044078, 1070820, 862349, 1133018, 1058997]"
1362,1363,"[5569230, 1065593, 826249, 1098066, 995242]"
1363,1364,"[951590, 859075, 883404, 1070820, 1029743]"
1364,1365,"[840361, 5569230, 923746, 951590, 883404]"
1365,1366,"[1038217, 1096036, 909894, 1058997, 1065593]"
1366,1367,"[951590, 840361, 8090521, 859075, 1070820]"
1367,1368,"[1065593, 844179, 916122, 1004906, 840361]"
1368,1369,"[923746, 1126899, 916122, 1058997, 866227]"
1369,1370,"[826249, 1098066, 883404, 8090521, 1038217]"
1370,1371,"[5568378, 883404, 995242, 951590, 862349]"
1371,1372,"[5569230, 1098066, 899624, 951590, 893018]"
1372,1373,"[1098066, 908531, 1133018, 862349, 859075]"
1373,1374,"[1133018, 883404, 962229, 951590, 1004906]"
1374,1375,"[1133018, 995242, 1071939, 899624, 923746]"
1375,1376,"[840361, 1044078, 844179, 1029743, 826249]"
1376,1377,"[951590, 1053690, 873203, 949294, 976955]"
1377,1378,"[995242, 5587133, 5582789, 9297474, 5584027]"
1378,1379,"[995242, 1029743, 9526410, 916122, 923746]"
1379,1380,"[1098066, 951590, 908531, 916122, 826249]"
1380,1381,"[5569230, 1065593, 1053690, 1098066, 908531]"
1381,1382,"[1098066, 883404, 5569230, 995242, 9526410]"
1382,1383,"[8090521, 826249, 1053690, 877447, 1059593]"
1383,1384,"[1004906, 1133018, 840361, 844179, 1068719]"
1384,1385,"[1098066, 5568378, 1085604, 9526410, 1053690]"
1385,1386,"[1065593, 1004906, 844179, 916122, 859075]"
1386,1387,"[916122, 995242, 1053690, 1004906, 899624]"
1387,1388,"[826249, 840361, 1098066, 995242, 999971]"
1388,1389,"[1058997, 1126899, 935126, 9834988, 1062782]"
1389,1390,"[9526410, 1053690, 5569230, 995242, 849843]"
1390,1391,"[899624, 1096036, 908531, 893018, 923746]"
1391,1392,"[9526410, 908531, 987562, 1068719, 1065593]"
1392,1393,"[1098066, 826249, 1058997, 995230, 1126899]"
1393,1394,"[908531, 1070820, 862349, 962229, 5569471]"
1394,1395,"[951590, 965766, 1126899, 844179, 12385477]"
1395,1396,"[5569230, 999971, 859075, 883404, 826249]"
1396,1397,"[844179, 909894, 1096036, 1044078, 840361]"
1397,1398,"[826249, 1098066, 951590, 883404, 908531]"
1398,1399,"[995242, 1029743, 909894, 987724, 1139827]"
