,user_id,result
938,939,"[916767, 1092026, 1106523, 1082185, 1133018]"
939,940,"[882441, 6773238, 5591038, 975649, 870980]"
940,941,"[938849, 861272, 1016709, 885463, 916381]"
941,942,"[995242, 1029743, 927191, 1017041, 906502]"
942,943,"[1133018, 5592931, 1053690, 1106523, 999971]"
943,944,"[1106523, 951590, 997309, 1132771, 1101010]"
944,945,"[1082185, 904360, 951590, 1029743, 1043751]"
945,946,"[1133018, 909894, 900072, 1082185, 923746]"
946,947,"[866227, 1101010, 895930, 1039156, 1133018]"
947,948,"[1082185, 1046587, 1004906, 960318, 856827]"
948,949,"[1029743, 873527, 833025, 873203, 971922]"
949,950,"[951590, 1070015, 1106523, 844165, 1044078]"
950,951,"[1116821, 1029743, 825994, 833025, 844179]"
951,952,"[1003188, 5584100, 5586658, 862349, 1075368]"
952,953,"[849843, 6979427, 981760, 1029743, 1119051]"
953,954,"[1082185, 1029743, 995242, 1106523, 981760]"
954,955,"[1106523, 1033615, 1077975, 985119, 1105623]"
955,956,"[1070820, 849843, 821083, 874972, 866227]"
956,957,"[848355, 10204488, 7440665, 5592931, 937614]"
957,958,"[8160319, 1080414, 1053282, 1051069, 1036501]"
958,959,"[1106523, 1047076, 1033142, 1005456, 845208]"
959,960,"[886395, 833556, 1053016, 1036347, 964520]"
960,961,"[1082185, 1085604, 1005609, 986912, 1070820]"
961,962,"[1011645, 1060567, 1039549, 932006, 950557]"
962,963,"[860776, 943233, 995785, 893400, 824915]"
963,964,"[1106523, 883404, 1074754, 8090537, 917654]"
964,965,"[882441, 883404, 844179, 962118, 879755]"
965,966,"[864143, 1074754, 1042438, 15924953, 1138474]"
966,967,"[1110572, 9527160, 5586642, 5567502, 1111839]"
967,968,"[916767, 1082185, 1075368, 1029743, 883404]"
968,969,"[1029743, 1082185, 986760, 1002771, 1112238]"
969,970,"[1122568, 10285144, 1063577, 934369, 940947]"
970,971,"[1119399, 1075368, 1082185, 895540, 995242]"
971,972,"[862349, 13008334, 885307, 1136719, 9575181]"
972,973,"[1082185, 5995953, 1011312, 897752, 1009046]"
973,974,"[1082185, 1106523, 995876, 944137, 846764]"
974,975,"[5569471, 5569327, 910151, 995965, 1082185]"
975,976,"[1082185, 1127831, 1029743, 834484, 1058997]"
976,977,"[862349, 826249, 844179, 893501, 1098066]"
977,978,"[1082185, 1070820, 951590, 1127831, 7024990]"
978,979,"[1082185, 1029743, 904236, 1042702, 995242]"
979,980,"[1106523, 1047968, 1012587, 1047393, 1034499]"
980,981,"[1082185, 995242, 1092937, 5582712, 13512060]"
981,982,"[5563693, 962229, 9677202, 9526673, 1075368]"
982,983,"[1029743, 995242, 8090521, 1103556, 834117]"
983,984,"[1082185, 987562, 1133018, 995785, 995242]"
984,985,"[1029743, 1082185, 901062, 907647, 995242]"
985,986,"[849843, 995242, 1029743, 5569845, 873964]"
986,987,"[1070820, 986912, 1085604, 849202, 859075]"
987,988,"[1070820, 981760, 1073150, 972931, 1049735]"
988,989,"[1029743, 1089766, 995242, 1031864, 909894]"
989,990,"[1070782, 907631, 969568, 5568729, 5568378]"
990,991,"[904236, 847270, 885290, 913785, 863632]"
991,992,"[10204393, 5995597, 827919, 931672, 929751]"
992,993,"[1082185, 995242, 1055863, 1060269, 860776]"
993,994,"[958137, 976998, 844179, 9420312, 8090521]"
994,995,"[1092937, 1029743, 986021, 902172, 1024731]"
995,996,"[1133018, 883404, 923746, 854852, 896938]"
996,997,"[1019247, 1070820, 10456371, 927191, 844166]"
997,998,"[8090521, 1037840, 1085604, 1082185, 962229]"
998,999,"[1029743, 849843, 6704207, 879755, 983584]"
999,1000,"[1082185, 12427353, 986912, 861272, 854852]"
1000,1001,"[9526254, 1082185, 1119051, 6534074, 962522]"
1001,1002,"[1082185, 1120532, 5995180, 5569471, 1081177]"
1002,1003,"[1070820, 5590695, 904360, 1082185, 908531]"
1003,1004,"[995242, 859154, 8205731, 956672, 10344971]"
1004,1005,"[883404, 1101449, 847982, 995242, 1013321]"
1005,1006,"[5569471, 10150013, 5569845, 5569230, 5568489]"
1006,1007,"[1029743, 995242, 908531, 874736, 868953]"
1007,1008,"[849843, 883404, 821970, 910473, 983078]"
1008,1009,"[825541, 820165, 989101, 976065, 1056651]"
1009,1010,"[1082185, 862349, 1052912, 10284966, 860037]"
1010,1011,"[916122, 951412, 1053690, 1058997, 1016539]"
1011,1012,"[1070820, 1082185, 862349, 849843, 986912]"
1012,1013,"[872702, 1106523, 968057, 1127328, 865891]"
1013,1014,"[1082185, 981760, 995242, 923746, 1029743]"
1014,1015,"[5585735, 1082185, 1037332, 857503, 5584007]"
1015,1016,"[1110111, 951412, 1126899, 866211, 964011]"
1016,1017,"[8090537, 1082185, 10204488, 851057, 995242]"
1017,1018,"[1070820, 1092026, 951590, 862732, 883068]"
1018,1019,"[1028816, 819840, 825541, 849843, 962229]"
1019,1020,"[1082185, 1070820, 995785, 977481, 833724]"
1020,1021,"[1082185, 1029743, 10344971, 10345155, 10344585]"
1021,1022,"[986912, 948254, 1096667, 945909, 899682]"
1022,1023,"[963835, 974204, 919423, 1062002, 1123434]"
1023,1024,"[1092026, 1097001, 847982, 1106523, 1043751]"
1024,1025,"[1106523, 1015247, 8090537, 8090521, 840361]"
1025,1026,"[882441, 1082185, 1106523, 1096728, 883404]"
1026,1027,"[904360, 1018050, 1082185, 981760, 1132771]"
1027,1028,"[852317, 1082185, 919644, 847982, 1133018]"
1028,1029,"[1082185, 1040807, 964521, 885290, 1126899]"
1029,1030,"[1070820, 1077143, 1082185, 823775, 1108152]"
1030,1031,"[1106523, 903609, 826249, 997200, 1057102]"
1031,1032,"[1082185, 1029743, 995242, 1106523, 981760]"
1032,1033,"[1082185, 923746, 1051516, 987562, 5568249]"
1033,1034,"[1082185, 994928, 1126899, 834484, 907099]"
1034,1035,"[1121393, 14106445, 7169034, 1093571, 1082185]"
1035,1036,"[1082185, 1067695, 1082212, 5568758, 923746]"
1036,1037,"[862349, 915679, 1053690, 891961, 1036501]"
1037,1038,"[1120741, 849843, 1082185, 1132770, 994928]"
1038,1039,"[1029743, 1082185, 938512, 951590, 831063]"
1039,1040,"[910473, 1082185, 1126899, 1093966, 1075368]"
1040,1041,"[1106523, 1127470, 884897, 1015247, 1115098]"
1041,1042,"[862349, 822677, 856772, 839849, 1082185]"
1042,1043,"[1082185, 1029743, 995242, 1106523, 981760]"
1043,1044,"[926905, 1085604, 1015247, 995242, 1050229]"
1044,1045,"[1082185, 908531, 862349, 904360, 1095275]"
1045,1046,"[1126899, 986947, 6034857, 1082185, 13071902]"
1046,1047,"[1118393, 847982, 1108168, 12301100, 1029743]"
1047,1048,"[1082185, 1058997, 1042571, 916993, 1101010]"
1048,1049,"[1070015, 1082185, 1051069, 1114597, 1081177]"
1049,1050,"[1106523, 951590, 972312, 1044299, 1069621]"
1050,1051,"[1127179, 1085604, 1076875, 1072523, 1059347]"
1051,1052,"[1106523, 1081177, 1033046, 5568378, 6034577]"
1052,1053,"[1033220, 834484, 847270, 976998, 835279]"
1053,1054,"[8090532, 1029743, 8177622, 916381, 840361]"
1054,1055,"[1082185, 9575582, 1029743, 6533936, 906509]"
1055,1056,"[951590, 1038663, 1106523, 972931, 878445]"
1056,1057,"[916990, 892531, 970119, 1088147, 5585727]"
1057,1058,"[985893, 898869, 1082310, 937626, 917742]"
1058,1059,"[1127831, 930553, 10285141, 5995597, 1122358]"
1059,1060,"[951590, 1082185, 5569230, 861272, 827656]"
1060,1061,"[1106523, 859075, 951590, 1050131, 900491]"
1061,1062,"[984677, 1127624, 1029743, 826249, 1069621]"
1062,1063,"[985119, 995242, 908531, 1033615, 1029743]"
1063,1064,"[862349, 1082185, 904360, 990440, 965766]"
1064,1065,"[1082185, 951590, 1050851, 926905, 1106523]"
1065,1066,"[989101, 986912, 995242, 1133018, 1082185]"
1066,1067,"[1082185, 1029743, 1012587, 1013321, 1015247]"
1067,1068,"[1133018, 987562, 919948, 994928, 991948]"
1068,1069,"[995242, 908531, 904129, 849843, 5569230]"
1069,1070,"[1029743, 10254584, 856345, 849843, 1102959]"
1070,1071,"[920308, 963228, 1055863, 995242, 1088835]"
1071,1072,"[907662, 937791, 1029624, 1114597, 1133018]"
1072,1073,"[1058997, 1082185, 995242, 1082212, 1013597]"
1073,1074,"[995242, 943233, 941741, 9297177, 908531]"
1074,1075,"[1070015, 1029743, 844179, 1130777, 823704]"
1075,1076,"[8090521, 1034176, 1090931, 1106523, 844179]"
1076,1077,"[951590, 995242, 883932, 1096036, 12731714]"
1077,1078,"[1126899, 1106523, 1026118, 834484, 1082185]"
1078,1079,"[1093603, 9296804, 834484, 860776, 1005456]"
1079,1080,"[1029743, 1106523, 8090537, 1067695, 981760]"
1080,1081,"[857849, 946995, 981760, 5570882, 899624]"
1081,1082,"[917277, 962118, 1133018, 870980, 908531]"
1082,1083,"[8065410, 981760, 1007269, 995785, 950894]"
1083,1084,"[967395, 953476, 951590, 981760, 1122358]"
1084,1085,"[1029743, 883404, 1105623, 1040807, 1082185]"
1085,1086,"[951102, 1008074, 1131558, 971922, 1126895]"
1086,1087,"[1029743, 995242, 1106523, 1133018, 995785]"
1087,1088,"[1045478, 997011, 861701, 947068, 949616]"
1088,1089,"[947798, 1029743, 992622, 883404, 1098066]"
1089,1090,"[962229, 844179, 1081177, 1033142, 1022254]"
1090,1091,"[1075368, 1029743, 5569230, 951590, 1082185]"
1091,1092,"[962229, 862139, 859075, 1067779, 856772]"
1092,1093,"[844165, 1029743, 1013407, 1042544, 1066069]"
1093,1094,"[1082185, 1029743, 951590, 983584, 1073150]"
1094,1095,"[1127831, 847270, 1018050, 5578547, 1047769]"
1095,1096,"[1082185, 1090676, 1026118, 1037863, 895540]"
1096,1097,"[1070015, 8090440, 948298, 1106523, 1095275]"
1097,1098,"[1082185, 9526757, 871162, 5585510, 1017061]"
1098,1099,"[8090521, 9526410, 5569471, 1102959, 8090537]"
1099,1100,"[1139651, 1092026, 1085604, 1080414, 1034176]"
1100,1101,"[999971, 1110572, 865456, 995242, 987480]"
1101,1102,"[1082185, 1029743, 1023720, 917742, 866211]"
1102,1103,"[1126899, 862535, 1029743, 1039156, 1012913]"
1103,1104,"[1082185, 1115576, 1113768, 1039156, 830887]"
1104,1105,"[5569230, 1046827, 970747, 957736, 845078]"
1105,1106,"[1057260, 12757316, 1025641, 873902, 995303]"
1106,1107,"[1058997, 965766, 847789, 820560, 901543]"
1107,1108,"[1057260, 847982, 1111839, 833870, 833025]"
1108,1109,"[862349, 1082185, 1100368, 854852, 1050229]"
1109,1110,"[859075, 840361, 854852, 862349, 1070820]"
1110,1111,"[1106523, 1003188, 1082185, 1028816, 854852]"
1111,1112,"[1075368, 1082185, 990688, 972445, 995785]"
1112,1113,"[1082185, 1041259, 1126899, 961554, 916122]"
1113,1114,"[826249, 883404, 936634, 934676, 918733]"
1114,1115,"[840361, 995242, 1082185, 834484, 951412]"
1115,1116,"[1029743, 8090521, 1085604, 8090509, 911319]"
1116,1117,"[1106523, 825176, 852317, 1116578, 879504]"
1117,1118,"[923746, 874972, 844179, 859075, 887503]"
1118,1119,"[1082185, 995242, 5585186, 8177622, 1077555]"
1119,1120,"[909894, 1082185, 826249, 1104604, 1004950]"
1120,1121,"[1082185, 962229, 862349, 1070820, 1092937]"
1121,1122,"[847789, 962782, 1096817, 845208, 861272]"
1122,1123,"[962229, 904360, 981760, 1081177, 5568378]"
1123,1124,"[952317, 879755, 883404, 8090537, 1133018]"
1124,1125,"[1082185, 987480, 1080414, 1124729, 1128665]"
1125,1126,"[1126899, 1082185, 877447, 904360, 1082172]"
1126,1127,"[5569230, 1029743, 5569471, 907631, 896085]"
1127,1128,"[1119051, 1106523, 995785, 1050131, 1081177]"
1128,1129,"[1094924, 1037332, 893221, 869910, 1029743]"
1129,1130,"[1082185, 1133018, 995785, 1137775, 1093413]"
1130,1131,"[950206, 938700, 1029624, 882441, 1065593]"
1131,1132,"[1133018, 1101173, 951590, 981760, 5563934]"
1132,1133,"[1029743, 1082185, 1076875, 1106523, 981760]"
1133,1134,"[1082185, 1106523, 1070820, 890455, 842126]"
1134,1135,"[1029743, 995242, 981760, 831536, 869577]"
1135,1136,"[826249, 1098066, 1101173, 847982, 1029743]"
1136,1137,"[1082185, 860975, 885290, 995242, 1023958]"
1137,1138,"[909396, 900370, 1022053, 1120741, 1053690]"
1138,1139,"[1082185, 862349, 1028891, 989101, 961756]"
1139,1140,"[1085604, 916122, 1081177, 1048257, 7025114]"
1140,1141,"[1029743, 879755, 995242, 1107553, 1056509]"
1141,1142,"[1082185, 878715, 1067695, 1108094, 995965]"
1142,1143,"[5569230, 983584, 1125123, 5569845, 1137505]"
1143,1144,"[1110572, 863802, 1018859, 975604, 935959]"
1144,1145,"[1106523, 985119, 985893, 1112754, 1135681]"
1145,1146,"[959985, 1029743, 995242, 923208, 1033615]"
1146,1147,"[1106523, 951590, 926905, 1085604, 1016800]"
1147,1148,"[871162, 871754, 823862, 1113780, 945779]"
1148,1149,"[919681, 950638, 962274, 999250, 1028816]"
1149,1150,"[1029743, 1060408, 1082185, 6979518, 1004906]"
1150,1151,"[982469, 1106523, 13189919, 923746, 6602697]"
1151,1152,"[1110111, 1029743, 1085604, 859075, 951590]"
1152,1153,"[819765, 1001148, 994928, 1034499, 1096036]"
1153,1154,"[1053690, 1106523, 849843, 908531, 1007210]"
1154,1155,"[1016800, 1133018, 908531, 6463583, 1082185]"
1155,1156,"[866227, 936594, 916993, 929605, 1011457]"
1156,1157,"[855138, 1077048, 951590, 954673, 865705]"
1157,1158,"[1049735, 1073150, 909638, 1133018, 1039589]"
1158,1159,"[1082185, 5585510, 870515, 8090532, 7025106]"
1159,1160,"[1133018, 1106523, 1029624, 833025, 947267]"
1160,1161,"[862349, 1070820, 1058997, 8160319, 824005]"
1161,1162,"[1029743, 1036432, 1014948, 973673, 972312]"
1162,1163,"[995242, 1082185, 960142, 12263788, 1029743]"
1163,1164,"[1070820, 1082185, 1077975, 1003441, 885406]"
1164,1165,"[5569230, 1133556, 845193, 944139, 5569374]"
1165,1166,"[1029743, 995242, 8160319, 1082185, 1039156]"
1166,1167,"[1082185, 1070820, 1062002, 865511, 1127624]"
1167,1168,"[908531, 826144, 983584, 1133018, 854852]"
1168,1169,"[844165, 849843, 1082185, 846823, 1004950]"
1169,1170,"[850044, 1029743, 8205731, 1110764, 1062128]"
1170,1171,"[1029743, 893018, 5572220, 1092026, 1015247]"
1171,1172,"[1029743, 995242, 981760, 1038663, 1053690]"
1172,1173,"[995785, 970119, 13842214, 997200, 1029743]"
1173,1174,"[1092948, 1106523, 935968, 1068719, 986912]"
1174,1175,"[1082185, 12384365, 7166791, 990762, 1056005]"
1175,1176,"[1139216, 1082185, 1029743, 995242, 1106523]"
1176,1177,"[981760, 1062002, 1025650, 990897, 981944]"
1177,1178,"[992622, 6464165, 995242, 834484, 840361]"
1178,1179,"[962229, 995242, 908531, 1082185, 1056509]"
1179,1180,"[849843, 1033615, 985119, 858302, 923746]"
1180,1181,"[995242, 1133018, 908531, 1029743, 1030819]"
1181,1182,"[874736, 1106523, 1108168, 840361, 880150]"
1182,1183,"[1029624, 1110793, 883404, 844165, 1100658]"
1183,1184,"[908531, 1070272, 1106523, 5565322, 1082185]"
1184,1185,"[1106523, 914190, 1038217, 1133018, 901403]"
1185,1186,"[1082185, 5578547, 1126899, 6034577, 1094924]"
1186,1187,"[1133018, 1038462, 9527158, 839147, 6979753]"
1187,1188,"[1133018, 883404, 924610, 913490, 911502]"
1188,1189,"[1106523, 1082185, 1026118, 1007195, 1082212]"
1189,1190,"[8090537, 995242, 1029743, 883404, 1082185]"
1190,1191,"[5569230, 995242, 951590, 1041259, 890695]"
1191,1192,"[1133018, 958700, 849843, 851676, 831536]"
1192,1193,"[8090537, 8090521, 913210, 957951, 1013928]"
1193,1194,"[995242, 904774, 857849, 910473, 1092026]"
1194,1195,"[1075368, 995242, 7126663, 8090521, 1054262]"
1195,1196,"[901062, 873627, 5565202, 1082185, 1070820]"
1196,1197,"[1029743, 9189814, 964594, 951590, 8090521]"
1197,1198,"[1082185, 1024306, 1105623, 1058997, 879506]"
1198,1199,"[1029743, 823704, 1016800, 9527160, 1021519]"
1199,1200,"[908531, 929668, 961554, 944139, 992650]"
1200,1201,"[1080414, 8090537, 9527290, 848268, 1053690]"
1201,1202,"[6424447, 968774, 1082185, 850058, 845208]"
1202,1203,"[1106523, 951590, 1082185, 900697, 905817]"
1203,1204,"[1085604, 1106523, 1133018, 987562, 883404]"
1204,1205,"[1029743, 1092026, 995242, 1053690, 951590]"
1205,1206,"[1106523, 1133018, 826249, 1098066, 883404]"
1206,1207,"[953476, 1082185, 1065593, 5569374, 967395]"
1207,1208,"[1015247, 962229, 928049, 1038217, 1134522]"
1208,1209,"[1050618, 957951, 953677, 938319, 921744]"
1209,1210,"[1070820, 1082185, 5588666, 862349, 5586955]"
1210,1211,"[879504, 9396705, 981760, 6034577, 1047769]"
1211,1212,"[6463907, 8090536, 843306, 883404, 893018]"
1212,1213,"[926905, 944486, 1044805, 1130777, 1133018]"
1213,1214,"[5995597, 1093030, 1079987, 1017472, 1007512]"
1214,1215,"[866211, 1095275, 934399, 1089392, 1078652]"
1215,1216,"[1082185, 883404, 995242, 862349, 999625]"
1216,1217,"[962229, 1082185, 1106301, 1022003, 1029743]"
1217,1218,"[1070820, 1082185, 849843, 961554, 1098066]"
1218,1219,"[934369, 851057, 894236, 921744, 933067]"
1219,1220,"[999971, 1133018, 826249, 910745, 928049]"
1220,1221,"[1082185, 889649, 896085, 923746, 989101]"
1221,1222,"[933835, 951590, 1133018, 1106523, 5569230]"
1222,1223,"[1106523, 5569230, 1053690, 1021324, 1005609]"
1223,1224,"[1065593, 904360, 1068719, 999779, 1025611]"
1224,1225,"[1106523, 1082185, 1092026, 1081177, 1065593]"
1225,1226,"[1070015, 1070820, 1082185, 1071939, 859075]"
1226,1227,"[1082185, 1029743, 995242, 1106523, 981760]"
1227,1228,"[1065538, 883404, 1133018, 5569471, 1106523]"
1228,1229,"[1033220, 908846, 1041259, 979707, 951412]"
1229,1230,"[1106523, 1029743, 874972, 860776, 854852]"
1230,1231,"[995242, 1055646, 1029743, 1110142, 1082185]"
1231,1232,"[8090537, 844165, 961458, 1133018, 879755]"
1232,1233,"[1082185, 6034966, 892008, 898980, 907631]"
1233,1234,"[916990, 1042702, 995242, 1127716, 12810393]"
1234,1235,"[986187, 893501, 977854, 1055646, 1113141]"
1235,1236,"[1037840, 965766, 1092026, 999971, 1001148]"
1236,1237,"[995242, 1045586, 854852, 871756, 860776]"
1237,1238,"[962229, 1082185, 995242, 904360, 890610]"
1238,1239,"[1106523, 940947, 1127624, 847049, 826249]"
1239,1240,"[860776, 1081177, 824005, 6034857, 1070820]"
1240,1241,"[1029743, 1037840, 1092026, 1065593, 1075368]"
1241,1242,"[883404, 1070820, 1082185, 1023958, 844179]"
1242,1243,"[866227, 940947, 995242, 9836526, 9835947]"
1243,1244,"[826249, 871909, 874058, 945652, 999965]"
1244,1245,"[969866, 8205731, 834484, 916381, 849098]"
1245,1246,"[1126899, 1097635, 1137507, 866211, 1040807]"
1246,1247,"[1082185, 933835, 961554, 1009449, 921504]"
1247,1248,"[1106523, 951590, 1095040, 1082185, 865511]"
1248,1249,"[7025106, 1106523, 12811532, 995785, 834103]"
1249,1250,"[837579, 847789, 864774, 1043751, 12263692]"
1250,1251,"[976998, 960613, 995242, 1011832, 844165]"
1251,1252,"[1052912, 923746, 847982, 862349, 1006184]"
1252,1253,"[1029743, 1127831, 1004906, 1122358, 1122928]"
1253,1254,"[854852, 856435, 891954, 1022254, 1034955]"
1254,1255,"[1072523, 1082185, 1133018, 1005609, 908531]"
1255,1256,"[1137688, 1022254, 986912, 1033142, 936355]"
1256,1257,"[1082185, 1126899, 880253, 999090, 874149]"
1257,1258,"[5569471, 852600, 821787, 999563, 950098]"
1258,1259,"[1082185, 916993, 1058997, 904360, 1126870]"
1259,1260,"[1082185, 1058997, 999104, 6552253, 840361]"
1260,1261,"[1082185, 976998, 1109805, 1110042, 866211]"
1261,1262,"[1082185, 1029743, 5569230, 8273950, 1001148]"
1262,1263,"[1016800, 1070015, 850102, 981760, 5564906]"
1263,1264,"[1107553, 1029743, 1012587, 5592610, 1013321]"
1264,1265,"[1082185, 995242, 1133018, 1042544, 1098066]"
1265,1266,"[1082185, 1124729, 1071377, 935317, 1133018]"
1266,1267,"[1082185, 9189814, 862349, 979239, 13842090]"
1267,1268,"[955431, 5569471, 1110244, 1070820, 8090537]"
1268,1269,"[1057260, 9527494, 1106523, 1082185, 908318]"
1269,1270,"[1106523, 1026118, 1025650, 1082185, 1028816]"
1270,1271,"[1082185, 1029743, 1038217, 896369, 951590]"
1271,1272,"[868764, 6514085, 1070845, 821083, 6602697]"
1272,1273,"[838186, 893018, 9526410, 7462562, 1111839]"
1273,1274,"[5569792, 1070820, 951590, 8090537, 1082185]"
1274,1275,"[925514, 913490, 910032, 893018, 892503]"
1275,1276,"[1082185, 860776, 904360, 1026118, 879528]"
1276,1277,"[1106523, 1085604, 8090521, 1133018, 1090884]"
1277,1278,"[916122, 1106523, 1082185, 1108094, 962229]"
1278,1279,"[898980, 951590, 1092446, 994928, 907014]"
1279,1280,"[979239, 10254584, 1123536, 1031864, 985893]"
1280,1281,"[970202, 860776, 957013, 965842, 1007549]"
1281,1282,"[1111839, 823758, 1088835, 1106523, 951590]"
1282,1283,"[995785, 1110793, 849843, 989101, 948420]"
1283,1284,"[9526410, 920308, 8205218, 15926886, 1123792]"
1284,1285,"[5569230, 1101173, 947201, 1035676, 13008321]"
1285,1286,"[1029743, 923746, 944139, 962229, 1098066]"
1286,1287,"[1082185, 862349, 1133018, 854852, 1130375]"
1287,1288,"[923746, 862349, 1082185, 1062002, 951590]"
1288,1289,"[1110572, 885750, 13511722, 892008, 1085604]"
1289,1290,"[1133018, 904360, 939636, 987562, 1013321]"
1290,1291,"[962229, 1082185, 837270, 981760, 1106523]"
1291,1292,"[923670, 1112333, 935570, 957928, 948232]"
1292,1293,"[1001148, 959409, 999971, 1044078, 969419]"
1293,1294,"[1126899, 1082185, 1058997, 962568, 1116821]"
1294,1295,"[1029743, 995242, 1038663, 1082185, 821730]"
1295,1296,"[995242, 951590, 878996, 1070076, 1029743]"
1296,1297,"[1082185, 870515, 1026118, 1112238, 995785]"
1297,1298,"[883404, 931255, 1029743, 859010, 873203]"
1298,1299,"[9526410, 1082185, 1016129, 897125, 840361]"
1299,1300,"[1106523, 1070820, 1118627, 1055504, 6944571]"
1300,1301,"[1058997, 917839, 1014948, 886125, 1113588]"
1301,1302,"[1058997, 882190, 995242, 998119, 1029743]"
1302,1303,"[1029743, 905582, 8090521, 1005172, 976199]"
1303,1304,"[1122085, 1106523, 871611, 923746, 994928]"
1304,1305,"[1106523, 1037894, 944139, 908531, 1110572]"
1305,1306,"[861701, 951590, 940332, 1029743, 12301839]"
1306,1307,"[986912, 1082185, 906262, 5586658, 5585966]"
1307,1308,"[1082185, 9526410, 1029743, 883404, 904360]"
1308,1309,"[1053690, 909894, 1081853, 1081177, 1071939]"
1309,1310,"[833025, 1071939, 1120741, 1133018, 1133827]"
1310,1311,"[1016800, 899624, 1082185, 826249, 857849]"
1311,1312,"[1082185, 883404, 983584, 1029743, 1045586]"
1312,1313,"[1106390, 883404, 908531, 909894, 822407]"
1313,1314,"[1029743, 1102416, 1082185, 1070015, 923746]"
1314,1315,"[840361, 5568378, 1135681, 938566, 904360]"
1315,1316,"[982790, 1082185, 1029743, 1022003, 925626]"
1316,1317,"[1029743, 1138292, 5568489, 1120741, 882441]"
1317,1318,"[925862, 1003600, 821083, 1082185, 1046816]"
1318,1319,"[995242, 1082185, 874149, 947326, 860975]"
1319,1320,"[1095700, 905539, 12731432, 878996, 976335]"
1320,1321,"[883404, 1106523, 869622, 1133018, 6944571]"
1321,1322,"[825994, 838186, 827656, 953561, 971922]"
1322,1323,"[8090521, 1085604, 1106523, 1037894, 879755]"
1323,1324,"[1082185, 1098066, 995242, 832678, 857849]"
1324,1325,"[961554, 903325, 1041259, 1051516, 999104]"
1325,1326,"[1029743, 981760, 9575582, 1038217, 1002558]"
1326,1327,"[1082185, 1052912, 1137688, 1127831, 1110142]"
1327,1328,"[844165, 951590, 1082185, 859075, 1132770]"
1328,1329,"[962229, 995785, 844179, 1027569, 1082770]"
1329,1330,"[1106523, 859075, 910032, 1133018, 5569230]"
1330,1331,"[1029743, 995242, 908531, 849843, 1110572]"
1331,1332,"[874736, 1082185, 834484, 951412, 991223]"
1332,1333,"[1126899, 1082185, 1115175, 6034857, 838369]"
1333,1334,"[879755, 883404, 1085604, 1081177, 6944571]"
1334,1335,"[970119, 821562, 835973, 836286, 862349]"
1335,1336,"[833025, 883404, 995242, 847982, 981760]"
1336,1337,"[1082185, 923670, 952317, 5569230, 1029743]"
1337,1338,"[839849, 1092026, 874736, 1133018, 882441]"
1338,1339,"[989101, 8090521, 8090532, 6533236, 8090537]"
1339,1340,"[995242, 849843, 1116476, 1024032, 6773215]"
1340,1341,"[995242, 1023958, 1082185, 1133018, 1009368]"
1341,1342,"[978974, 1130452, 1129709, 1102845, 1071336]"
1342,1343,"[1085604, 1121410, 849098, 847573, 844685]"
1343,1344,"[1082185, 1029743, 981760, 1135222, 7168057]"
1344,1345,"[1029743, 5569845, 5569230, 951590, 895540]"
1345,1346,"[866211, 1127831, 1055863, 1046262, 903738]"
1346,1347,"[982469, 951590, 1107553, 1029743, 925626]"
1347,1348,"[1082185, 968215, 9242918, 1127831, 879528]"
1348,1349,"[995242, 951590, 901062, 910473, 995785]"
1349,1350,"[890513, 9527487, 951746, 1082185, 981760]"
1350,1351,"[1133018, 1106523, 860975, 1015247, 896369]"
1351,1352,"[871722, 915349, 900802, 1082185, 991874]"
1352,1353,"[954642, 5592931, 833025, 953476, 825176]"
1353,1354,"[995242, 1003600, 1082185, 1038217, 9526410]"
1354,1355,"[831517, 883370, 867188, 914190, 934172]"
1355,1356,"[981760, 939527, 862349, 1070820, 935284]"
1356,1357,"[5582789, 860975, 1070820, 862349, 5586076]"
1357,1358,"[1106523, 1082185, 995242, 883404, 866211]"
1358,1359,"[1075368, 8203834, 849843, 1129049, 916122]"
1359,1360,"[1082185, 988208, 9859128, 1062152, 895652]"
1360,1361,"[1007195, 1082185, 6034857, 951590, 860776]"
1361,1362,"[7168026, 874149, 878996, 1024306, 1127831]"
1362,1363,"[1082185, 1065593, 1034956, 826249, 862010]"
1363,1364,"[1082185, 1029743, 862349, 1135834, 995242]"
1364,1365,"[901062, 1044078, 1039781, 1018859, 1018769]"
1365,1366,"[849843, 927191, 1139827, 1119051, 870211]"
1366,1367,"[1082185, 1126899, 1033142, 979707, 981760]"
1367,1368,"[916122, 12301405, 944137, 858439, 1029743]"
1368,1369,"[1082185, 1126899, 985889, 981760, 1009187]"
1369,1370,"[5563693, 8090539, 919534, 1077410, 1099089]"
1370,1371,"[1029743, 9526185, 955910, 1070820, 1082185]"
1371,1372,"[858302, 1137775, 944317, 1017838, 5569230]"
1372,1373,"[5569471, 5592888, 5569845, 5569230, 1102959]"
1373,1374,"[1133018, 1043006, 944534, 1009449, 1106523]"
1374,1375,"[927191, 1119051, 904360, 1051516, 1029743]"
1375,1376,"[871279, 1029743, 883404, 995242, 1034176]"
1376,1377,"[914190, 863802, 1082185, 878996, 961554]"
1377,1378,"[1082185, 7466806, 8011282, 8011397, 8011285]"
1378,1379,"[962229, 862732, 1029743, 1010190, 1082185]"
1379,1380,"[1128812, 995785, 1029743, 934369, 908846]"
1380,1381,"[1082185, 1133018, 1124729, 1106523, 907418]"
1381,1382,"[1029743, 1070782, 940947, 5570383, 8090541]"
